description,sales,quantity,avg_price
LAUREL STAR ANTIQUE SILVER ,504.6,404,1.249009900990099
LAVENDER INCENSE 40 CONES IN TIN,107.44999999999999,109,0.9857798165137613
LAVENDER INCENSE IN TIN,98.91,171,0.578421052631579
LAVENDER SCENT CAKE CANDLE,158.64,600,0.26439999999999997
LAVENDER SCENTED FABRIC HEART,1674.03,1327,1.2615146948003013
LAVENDER TOILETTE BOTTLE,1066.88,533,2.0016510318949345
LAZER CUT NECKLACE W PASTEL BEADS,421.75,57,7.399122807017544
LE GRAND TRAY CHIC SET,1837.5,147,12.5
LE JARDIN BOTANIQUE CUSHION COVER,1948.23,521,3.739404990403071
LEAVES MAGNETIC  SHOPPING LIST,34.8,24,1.45
LED TEA LIGHTS,1676.3500000000001,595,2.8173949579831934
LETS GO SHOPPING COTTON TOTE BAG,403.67,177,2.2806214689265536
"LETTER ""A"" BLING KEY RING",55.71,63,0.8842857142857143
"LETTER ""B"" BLING KEY RING",4.7299999999999995,13,0.3638461538461538
"LETTER ""C"" BLING KEY RING",40.04,52,0.77
"LETTER ""D"" BLING KEY RING",25.71,39,0.6592307692307693
"LETTER ""E"" BLING KEY RING",27.25,41,0.6646341463414634
"LETTER ""F"" BLING KEY RING",3.7699999999999996,13,0.29
"LETTER ""G"" BLING KEY RING",18.5,34,0.5441176470588235
"LETTER ""H"" BLING KEY RING",15.02,22,0.6827272727272727
"LETTER ""I"" BLING KEY RING",18.77,25,0.7508
"LETTER ""J"" BLING KEY RING",17.23,23,0.7491304347826088
"LETTER ""K"" BLING KEY RING",34.75,47,0.7393617021276596
"LETTER ""L"" BLING KEY RING",29.189999999999998,51,0.5723529411764705
"LETTER ""M"" BLING KEY RING",22.23,27,0.8233333333333334
"LETTER ""N"" BLING KEY RING",10.02,18,0.5566666666666666
"LETTER ""O"" BLING KEY RING",3.4799999999999995,12,0.29
"LETTER ""P"" BLING KEY RING",10.999999999999998,28,0.3928571428571428
"LETTER ""R"" BLING KEY RING",6.27,15,0.418
"LETTER ""S"" BLING KEY RING",26.0,40,0.65
"LETTER ""T"" BLING KEY RING",3.4799999999999995,12,0.29
"LETTER ""U"" BLING KEY RING",3.4799999999999995,12,0.29
"LETTER ""V"" BLING KEY RING",5.9799999999999995,14,0.4271428571428571
"LETTER ""W"" BLING KEY RING",3.4799999999999995,12,0.29
"LETTER ""Y"" BLING KEY RING",18.65,61,0.30573770491803276
"LETTER ""Z"" BLING KEY RING",3.4799999999999995,12,0.29
LETTER HOLDER HOME SWEET HOME,1980.31,595,3.328252100840336
LETTER SHAPE PENCIL SHARPENER,227.14,3316,0.06849819059107358
LIGHT DECORATION BATTERY OPERATED,4.2,2,2.1
LIGHT GARLAND BUTTERFILES PINK,5018.84,1340,3.745402985074627
LIGHT PINK FLOCK GLASS CANDLEHOLDER,13.680000000000003,36,0.3800000000000001
LIGHTHOUSE PRINTED METAL SIGN,29.700000000000003,6,4.95
LILAC DIAMANTE PEN IN GIFT BOX,138.72,26,5.335384615384616
LILAC FEATHERS CURTAIN,9.48,12,0.79
LILAC GAUZE BUTTERFLY LAMPSHADE,10.08,24,0.42
LILAC VOTIVE CANDLE,15.120000000000001,72,0.21000000000000002
LILY BROOCH AMETHYST COLOUR,74.25,15,4.95
LILY BROOCH OLIVE COLOUR,54.45,11,4.95
LIPSTICK PEN BABY PINK,499.90999999999997,1198,0.4172871452420701
LIPSTICK PEN FUSCHIA,794.78,1924,0.4130873180873181
LIPSTICK PEN RED,1232.34,2803,0.43965037459864426
LITTLE GREEN MONSTER SOFT TOY,43.349999999999994,17,2.55
LITTLE PINK MONSTER SOFT TOY,40.8,16,2.55
LOCAL CAFE MUG,785.13,566,1.3871554770318022
LOLITA  DESIGN  COTTON TOTE BAG,342.0,152,2.25
LONDON BUS COFFEE MUG,9582.15,4213,2.2744244006646093
LONG SILVER NECKLACE PASTEL FLOWER,89.25,7,12.75
LOVE BUILDING BLOCK WORD,11398.710000000001,1923,5.927566302652107
LOVE GARLAND PAINTED ZINC ,672.6499999999999,405,1.6608641975308638
LOVE HEART NAPKIN BOX ,590.75,139,4.25
LOVE HEART POCKET WARMER,1656.05,2619,0.6323214967544865
LOVE HEART SOCK HANGER,530.25,333,1.5923423423423424
LOVE HEART TRINKET POT,1029.1399999999999,2232,0.46108422939068094
LOVE HOT WATER BOTTLE,12954.75,2325,5.571935483870968
LOVE LARGE WOOD LETTERS ,1127.85,91,12.393956043956043
LOVE POTION MASALA INCENSE,47.25,225,0.21
LOVE SEAT ANTIQUE WHITE METAL,6210.0,58,107.06896551724138
LOVEBIRD HANGING DECORATION WHITE ,2814.37,3367,0.8358687258687258
LOVELY BONBON STICKER SHEET,255.85,301,0.85
LUNCH BAG  BLACK SKULL.,17950.3,11246,1.5961497421305353
LUNCH BAG ALPHABET DESIGN,11994.41,7533,1.5922487720695606
LUNCH BAG APPLE DESIGN,18220.5,11530,1.5802688638334779
LUNCH BAG CARS BLUE,17214.53,10789,1.5955630735007877
LUNCH BAG DOILEY PATTERN ,10323.05,6477,1.5938011425042458
LUNCH BAG DOLLY GIRL DESIGN,10330.99,6527,1.5828083346100812
LUNCH BAG PAISLEY PARK  ,5251.25,3305,1.5888804841149773
LUNCH BAG PINK POLKADOT,16303.3,10226,1.5942988460786232
LUNCH BAG RED RETROSPOT,27868.8,17576,1.5856167501137914
LUNCH BAG RED SPOTTY,290.0,200,1.45
LUNCH BAG RED VINTAGE DOILY,2432.55,1547,1.572430510665805
LUNCH BAG SPACEBOY DESIGN ,15820.15,9875,1.6020405063291139
LUNCH BAG SUKI  DESIGN ,3334.7,2118,1.5744570349386213
LUNCH BAG SUKI DESIGN ,15332.9,9570,1.602183908045977
LUNCH BAG VINTAGE DOILEY ,115.5,70,1.65
LUNCH BAG VINTAGE DOILY ,10347.66,6438,1.6072786579683132
LUNCH BAG VINTAGE LEAF DESIGN,9950.35,6191,1.607228234534001
LUNCH BAG WOODLAND,14497.51,9091,1.594710152898471
LUNCH BOX I LOVE LONDON,19316.17,11075,1.7441237020316025
LUNCH BOX WITH CUTLERY FAIRY CAKES ,153.0,60,2.55
LUNCH BOX WITH CUTLERY RETROSPOT ,6705.04,2848,2.354297752808989
LUSH GREENS RIBBONS,67.5,54,1.25
M/COLOUR POM-POM CURTAIN,8.5,2,4.25
MA CAMPAGNE CUTLERY BOX,1997.55,137,14.58065693430657
MADRAS NOTEBOOK LARGE ,367.5,270,1.3611111111111112
MADRAS NOTEBOOK MEDIUM,699.45,911,0.7677826564215149
MAGAZINE RACK GEBRA ASSORTED ,246.5,190,1.2973684210526315
MAGIC DRAWING SLATE BAKE A CAKE ,605.52,1740,0.348
MAGIC DRAWING SLATE BUNNIES ,630.1800000000001,1713,0.3678809106830123
MAGIC DRAWING SLATE CIRCUS PARADE  ,1347.66,3291,0.4094986326344576
MAGIC DRAWING SLATE DINOSAUR,762.72,1816,0.42000000000000004
MAGIC DRAWING SLATE DOLLY GIRL ,1430.7,3511,0.407490743377955
MAGIC DRAWING SLATE GO TO THE FAIR ,328.92,814,0.4040786240786241
MAGIC DRAWING SLATE LEAP FROG ,360.06,1063,0.3387206020696143
MAGIC DRAWING SLATE PURDEY,1780.92,4718,0.3774735057227639
MAGIC DRAWING SLATE SPACEBOY ,1735.5,4331,0.4007157700300162
MAGIC GARDEN FELT GARLAND ,531.78,266,1.999172932330827
MAGIC SHEEP WOOL GROWING FROM PAPER,1190.0,1212,0.9818481848184818
MAGIC TREE -PAPER FLOWERS,706.3499999999999,831,0.8499999999999999
MAGNETS PACK OF 4 CHILDHOOD MEMORY,1309.9,1130,1.159203539823009
MAGNETS PACK OF 4 HOME SWEET HOME,711.87,1386,0.5136147186147186
MAGNETS PACK OF 4 RETRO PHOTO,568.76,1176,0.48363945578231293
MAGNETS PACK OF 4 SWALLOWS,1528.29,2544,0.6007429245283019
MAGNETS PACK OF 4 VINTAGE COLLAGE,1005.72,1701,0.591252204585538
MAGNETS PACK OF 4 VINTAGE LABELS ,569.36,1222,0.46592471358428805
MAKE YOUR OWN FLOWERPOWER CARD KIT,2018.8100000000002,863,2.339293163383546
MAKE YOUR OWN MONSOON CARD KIT,1892.14,830,2.279686746987952
MAKE YOUR OWN PLAYTIME CARD KIT,1236.24,624,1.9811538461538463
MAN FLU METAL SIGN,2356.38,1127,2.0908429458740017
MARIE ANTOIENETT TRINKET BOX GOLD,12.5,1,12.5
MARIE ANTOINETTE TRINKET BOX GOLD,1167.6,312,3.742307692307692
MARIE ANTOINETTE TRINKET BOX SILVER,1099.0,326,3.371165644171779
MAXWELL 2 TONE BLUE 60 PAGE PHOTO A,7.85,7,1.1214285714285714
MEASURING TAPE BABUSHKA BLUE,948.7500000000001,333,2.8490990990990994
MEASURING TAPE BABUSHKA PINK,1094.8000000000002,388,2.821649484536083
MEASURING TAPE BABUSHKA RED,639.0,228,2.8026315789473686
MEDINA STAMPED METAL STOOL,1268.3500000000001,33,38.43484848484849
MEDIUM CERAMIC TOP STORAGE JAR,81416.73000000001,77916,1.0449295395040814
MEDIUM CHINESE STYLE SCISSOR,289.98,662,0.43803625377643507
MEDIUM MEDINA STAMPED METAL BOWL ,876.1500000000001,297,2.95
MEDIUM PARLOUR FRAME ,84.1,22,3.8227272727272723
MEDIUM PARLOUR PICTURE FRAME ,550.0,136,4.044117647058823
MEDIUM PINK BUDDHA HEAD ,135.70000000000002,46,2.95
MEDIUM WHITE/PINK ROSE ART FLOWER,174.31,127,1.3725196850393702
MEMO BOARD COTTAGE DESIGN,6286.39,1361,4.618949301983836
MEMO BOARD RETROSPOT  DESIGN,12411.02,2786,4.454781048097631
METAL 4 HOOK HANGER FRENCH CHATEAU,6267.39,2149,2.9164215914378784
METAL BASE FOR CANDLES,4.62,11,0.42
METAL DECORATION NAUGHTY CHILDREN ,1284.86,1454,0.8836726272352131
METAL HERB GERDEN CONTAINER,139.68,24,5.82
METAL MERRY CHRISTMAS WREATH,1154.25,619,1.8647011308562198
METAL RABBIT LADDER EASTER ,62.9,74,0.85
METAL SIGN CUPCAKE SINGLE HOOK,270.85,469,0.5775053304904052
METAL SIGN DROP YOUR PANTS,3186.78,1230,2.590878048780488
METAL SIGN EMPIRE TEA,1706.8100000000002,1495,1.1416789297658865
METAL SIGN HER DINNER IS SERVED ,3802.5,1290,2.947674418604651
METAL SIGN HIS DINNER IS SERVED,493.39000000000004,505,0.9770099009900991
METAL SIGN NEIGHBOURHOOD WITCH ,1778.4,874,2.0347826086956524
METAL SIGN TAKE IT OR LEAVE IT ,10638.45,3687,2.8853946297803095
"METAL SIGN,CUPCAKE SINGLE HOOK",584.3,826,0.7073849878934624
METAL TUBE CHIME ON BAMBOO,522.5600000000001,488,1.0708196721311476
METALIC LEAVES BAG CHARMS,145.76999999999998,59,2.4706779661016944
MIDNIGHT BLUE COPPER FLOWER NECKLAC,17.85,3,5.95
MIDNIGHT BLUE CRYSTAL DROP EARRINGS,2.95,1,2.95
MIDNIGHT BLUE DROP CRYSTAL NECKLACE,23.6,8,2.95
MIDNIGHT BLUE GLASS/SILVER BRACELET,62.64999999999999,7,8.95
MIDNIGHT BLUE PAIR HEART HAIR SLIDE,45.0,12,3.75
MIDNIGHT BLUE VINTAGE EARRINGS,60.0,16,3.75
MIDNIGHT GLAMOUR SCARF KNITTING KIT,385.52,277,1.391768953068592
MILK BOTTLE WITH GLASS STOPPER ,194.60000000000002,28,6.950000000000001
MILK MAIDS MUG ,336.59999999999997,204,1.65
MILK PAN BLUE POLKADOT,302.5,96,3.1510416666666665
MILK PAN PINK POLKADOT,146.25,39,3.75
MILK PAN RED RETROSPOT,996.13,310,3.213322580645161
MINI  ZINC GARDEN DECORATIONS ,297.89,809,0.36822002472187887
MINI CAKE STAND  HANGING STRAWBERY,1661.78,1246,1.3336918138041733
MINI CAKE STAND T-LIGHT HOLDER,591.84,1464,0.40426229508196726
MINI CAKE STAND WITH HANGING CAKES,1764.8999999999999,1290,1.3681395348837209
MINI FUNKY DESIGN TAPES,929.45,1225,0.7587346938775511
MINI HIGHLIGHTER PENS,100.79999999999998,840,0.11999999999999998
MINI JIGSAW BAKE A CAKE ,515.77,1434,0.35967224546722454
MINI JIGSAW BUNNIES,390.69,1088,0.35909007352941175
MINI JIGSAW CIRCUS PARADE ,915.78,2451,0.37363525091799266
MINI JIGSAW DINOSAUR ,279.51,738,0.37873983739837397
MINI JIGSAW DOLLY GIRL,1049.1499999999999,2821,0.37190712513293156
MINI JIGSAW GO TO THE FAIR,151.07999999999998,386,0.3913989637305699
MINI JIGSAW LEAP FROG,180.62,465,0.38843010752688173
MINI JIGSAW PURDEY,767.41,2064,0.3718071705426356
MINI JIGSAW SPACEBOY,1627.04,4411,0.36885966900929495
MINI LADLE LOVE HEART PINK,106.56,242,0.4403305785123967
MINI LADLE LOVE HEART RED ,252.24,630,0.4003809523809524
MINI LIGHTS WOODLAND MUSHROOMS,6118.59,1717,3.563535235876529
MINI PAINT SET VINTAGE ,16039.240000000002,26076,0.6150958736002455
MINI PAINTED GARDEN DECORATION ,702.4699999999999,2427,0.28943963741244333
MINI PLAYING CARDS BUFFALO BILL ,1128.18,2839,0.3973864036632617
MINI PLAYING CARDS DOLLY GIRL ,1013.0400000000001,2472,0.40980582524271847
MINI PLAYING CARDS FUN FAIR ,433.2,1040,0.4165384615384615
MINI PLAYING CARDS GYMKHANA,901.74,2297,0.3925729212015673
MINI PLAYING CARDS SPACEBOY ,1106.28,2694,0.4106458797327394
MINI WOODEN HAPPY BIRTHDAY GARLAND,2726.31,1695,1.6084424778761062
MINIATURE ANTIQUE ROSE HOOK IVORY,1711.55,2065,0.8288377723970944
MINITURE ANTIQUE ROSE HOOK IVORY,40.8,48,0.85
MINT DINER CLOCK,17.0,2,8.5
MINT DINER WALL CLOCK,3034.5,363,8.359504132231406
MINT GREEN ROSE TOWEL,325.5,70,4.65
MINT KITCHEN SCALES,6574.29,789,8.332433460076045
MIRROR CORNICE,1223.25,83,14.737951807228916
MIRROR LOVE BIRD T-LIGHT HOLDER,225.0,140,1.6071428571428572
MIRROR MOSAIC CANDLE PLATE,120.07,151,0.7951655629139073
MIRROR MOSAIC GOBLET CANDLE HOLDER,566.5,506,1.1195652173913044
MIRROR MOSAIC HURRICANE LAMP ,584.9,286,2.045104895104895
MIRROR MOSAIC T-LIGHT HOLDER ,715.05,1533,0.4664383561643835
MIRROR MOSAIC T-LIGHT HOLDER ROUND,694.29,1153,0.6021595836947095
MIRROR MOSAIC VOTIVE HOLDER,631.62,837,0.7546236559139785
MIRRORED DISCO BALL ,3393.4,642,5.285669781931464
MIRRORED DOVE WALL DECORATION,214.13000000000002,101,2.1200990099009904
MIRRORED WALL ART FOXY,88.2,15,5.88
MIRRORED WALL ART GENTS,159.51,163,0.9785889570552146
MIRRORED WALL ART LADIES,128.4,160,0.8025
MIRRORED WALL ART PHOTO FRAMES,102.0,24,4.25
MIRRORED WALL ART POPPIES,274.65,275,0.9987272727272727
MIRRORED WALL ART SKULLS,400.0,294,1.3605442176870748
MIRRORED WALL ART SNOWFLAKES,380.25,507,0.75
MIRRORED WALL ART SPLODGES,142.5,98,1.4540816326530612
MIRRORED WALL ART STARS,360.0,348,1.0344827586206897
MIRRORED WALL ART TABLE LAMP,75.73,67,1.1302985074626866
MISELTOE HEART WREATH ,312.8,80,3.91
MISELTOE HEART WREATH CREAM,996.0000000000001,240,4.15
MISELTOE HEART WREATH WHITE,304.5,78,3.9038461538461537
MISTLETOE HEART WREATH CREAM,2332.13,575,4.055878260869566
MISTLETOE HEART WREATH GREEN,3435.6200000000003,838,4.099785202863962
MIXED NUTS LIGHT GREEN BOWL,205.28,469,0.43769722814498935
MOBILE VINTAGE HEARTS ,750.3000000000001,152,4.936184210526316
MOCK LOBSTER FRIDGE MAGNET,116.62,266,0.438421052631579
MODERN FLORAL STATIONERY SET,1734.6,1212,1.4311881188118811
MODERN VINTAGE COTTON SHOPPING BAG,29.7,22,1.3499999999999999
MONEY BOX BISCUITS DESIGN,270.0,216,1.25
MONEY BOX CONFECTIONERY DESIGN,140.25,136,1.03125
MONEY BOX FIRST ADE DESIGN,62.5,50,1.25
MONEY BOX FIRST AID DESIGN,34.32,43,0.7981395348837209
MONEY BOX HOUSEKEEPING DESIGN,212.88,223,0.9546188340807175
MONEY BOX KINGS CHOICE DESIGN,336.89,319,1.0560815047021943
MONEY BOX POCKET MONEY DESIGN,348.69,345,1.010695652173913
MONSTERS STENCIL CRAFT,1710.42,1390,1.230517985611511
MONTANA DIAMOND CLUSTER EARRINGS,15.299999999999999,6,2.55
MOODY BOY  DOOR HANGER ,542.36,1108,0.48949458483754515
MOODY GIRL DOOR HANGER ,684.9599999999999,1422,0.48168776371308014
MOP PENDANT SHELL NECKLACE,44.55,9,4.949999999999999
MORE BUTTER METAL SIGN ,705.3100000000001,684,1.031154970760234
MOROCCAN BEATEN METAL DISH,139.29999999999998,14,9.95
MOROCCAN BEATEN METAL DISH LARGE,140.25,11,12.75
MOROCCAN BEATEN METAL MIRROR,143.3,14,10.235714285714286
MOROCCAN TEA GLASS,2741.2,3784,0.7244186046511627
MOTHER'S KITCHEN SPOON REST ,690.71,178,3.8803932584269667
MOTORING TISSUE BOX,804.8100000000001,1823,0.4414755896873286
MOUSE TOY WITH PINK T-SHIRT,1256.3,334,3.761377245508982
MOUSEY LONG LEGS SOFT TOY,73.94999999999999,29,2.55
MR ROBOT SOFT TOY,626.45,211,2.9689573459715644
MRS ROBOT SOFT TOY,428.85,143,2.998951048951049
MULTI COLOUR SILVER T-LIGHT HOLDER,8259.25,10267,0.8044462842115516
MULTI HEARTS  STICKERS,196.35,231,0.85
MULTICOLOUR  CONFETTI IN TUBE,322.71,243,1.3280246913580247
MULTICOLOUR 3D BALLS GARLAND,532.9499999999999,209,2.55
MULTICOLOUR EASTER RABBIT ,39.0,20,1.95
MULTICOLOUR HONEYCOMB FAN,669.12,1142,0.5859194395796847
MULTICOLOUR HONEYCOMB PAPER GARLAND,1272.8999999999999,1010,1.26029702970297
MULTICOLOUR POLKADOT PLATE,10.2,12,0.85
MULTICOLOUR RABBIT EGG WARMER,194.14999999999998,205,0.9470731707317072
MULTICOLOUR SPRING FLOWER MUG,803.74,2042,0.39360430950048975
MUM'S KITCHEN CLOCK,471.90000000000003,104,4.5375000000000005
MUMMY MOUSE RED GINGHAM RIBBON,5.45,1,5.45
MURANO STYLE GLASS BRACELET BLACK,14.0,4,3.5
MURANO STYLE GLASS BRACELET GOLD,24.5,7,3.5
MURANO STYLE GLASS BRACELET RED,21.0,6,3.5
MUSICAL ZINC HEART DECORATION ,943.64,2498,0.3777582065652522
Manual,53419.93,6933,7.705168036924852
N0 SINGING METAL SIGN,2523.78,1197,2.108421052631579
NAMASTE SWAGAT INCENSE,632.34,2391,0.2644667503136763
NATURAL HANGING QUILTED HEARTS ,1113.1299999999999,1427,0.7800490539593552
NATURAL SLATE CHALKBOARD LARGE ,6813.400000000001,1448,4.705386740331492
NATURAL SLATE HEART CHALKBOARD ,24089.170000000002,8427,2.858570072386377
NATURAL SLATE RECTANGLE CHALKBOARD,4635.259999999999,2910,1.5928728522336768
NECKLACE+BRACELET PINK BUTTERFLY,71.39999999999999,28,2.55
NECKLACE+BRACELET SET BLUE BLOSSOM,20.4,8,2.55
NECKLACE+BRACELET SET BLUE HIBISCUS,51.0,20,2.55
NECKLACE+BRACELET SET FRUIT SALAD ,33.15,13,2.55
NECKLACE+BRACELET SET PINK DAISY,2.55,1,2.55
NEW BAROQUE B'FLY NECKLACE CRYSTAL,17.0,2,8.5
NEW BAROQUE B'FLY NECKLACE GREEN,17.0,2,8.5
NEW BAROQUE B'FLY NECKLACE PINK,8.5,1,8.5
NEW BAROQUE B'FLY NECKLACE RED,34.0,4,8.5
NEW BAROQUE BLACK BOXES,38.25,3,12.75
NEW BAROQUE BLACK PHOTO ALBUM,109.65,24,4.5687500000000005
NEW BAROQUE JEWELLERY BOX ,367.6,48,7.658333333333334
NEW BAROQUE LARGE NECKLACE BLK/WHIT,17.0,2,8.5
NEW BAROQUE SMALL NECKLACE BLACK,25.5,3,8.5
NEW ENGLAND MUG W GIFT BOX,5.1,2,2.55
NEWSPAPER STAND,257.37,25,10.2948
NINJA RABBIT BLACK,148.29,116,1.278362068965517
NINJA RABBIT PINK,119.95,99,1.2116161616161616
NO JUNK MAIL METAL SIGN,1019.59,1783,0.5718395961862031
NO SINGING METAL SIGN,9571.5,4635,2.0650485436893202
NOEL GARLAND PAINTED ZINC ,425.15999999999997,980,0.4338367346938775
NOEL WOODEN BLOCK LETTERS ,1924.94,332,5.7980120481927715
NOVELTY BISCUITS CAKE STAND 3 TIER,3445.4199999999996,360,9.57061111111111
NUMBER TILE COTTAGE GARDEN 0 ,103.35,53,1.95
NUMBER TILE COTTAGE GARDEN 1,134.54999999999998,69,1.9499999999999997
NUMBER TILE COTTAGE GARDEN 2,128.7,66,1.9499999999999997
NUMBER TILE COTTAGE GARDEN 3 ,101.39999999999999,52,1.9499999999999997
NUMBER TILE COTTAGE GARDEN 4,107.25,55,1.95
NUMBER TILE COTTAGE GARDEN 5,91.64999999999999,47,1.9499999999999997
NUMBER TILE COTTAGE GARDEN 6,105.3,54,1.95
NUMBER TILE COTTAGE GARDEN 7,99.45,51,1.95
NUMBER TILE COTTAGE GARDEN 8,101.39999999999999,52,1.9499999999999997
NUMBER TILE COTTAGE GARDEN 9,109.2,56,1.95
NUMBER TILE COTTAGE GARDEN No,109.2,52,2.1
NUMBER TILE VINTAGE FONT 0,69.34,62,1.1183870967741936
NUMBER TILE VINTAGE FONT 1,84.94,70,1.2134285714285713
NUMBER TILE VINTAGE FONT 2,102.49,79,1.2973417721518987
NUMBER TILE VINTAGE FONT 3,110.28999999999999,83,1.3287951807228915
NUMBER TILE VINTAGE FONT 4,100.53999999999999,78,1.288974358974359
NUMBER TILE VINTAGE FONT 5,94.69,75,1.2625333333333333
NUMBER TILE VINTAGE FONT 6 ,102.49,79,1.2973417721518987
NUMBER TILE VINTAGE FONT 7,92.74,74,1.2532432432432432
NUMBER TILE VINTAGE FONT 8,77.14,66,1.1687878787878787
NUMBER TILE VINTAGE FONT 9 ,71.28999999999999,63,1.1315873015873015
NUMBER TILE VINTAGE FONT No ,156.18,143,1.0921678321678323
NURSE'S BAG SOFT TOY,608.5999999999999,68,8.95
"NURSERY A,B,C PAINTED LETTERS",859.2,192,4.4750000000000005
Next Day Carriage,1200.0,79,15.189873417721518
OCEAN SCENT CANDLE IN JEWELLED BOX,1749.94,968,1.807789256198347
OCEAN STRIPE HAMMOCK ,15.9,2,7.95
OFFICE MUG WARMER BLACK+SILVER ,2910.75,1049,2.774785510009533
OFFICE MUG WARMER CHOC+BLUE,1431.14,516,2.773527131782946
OFFICE MUG WARMER PINK,1482.89,553,2.6815370705244126
OFFICE MUG WARMER POLKADOT,1443.1900000000003,499,2.8921643286573153
OLD DOC RUSSEL METAL SIGN,29.400000000000002,14,2.1
OPEN CLOSED METAL SIGN,7296.51,1574,4.6356480304955525
OPIUM SCENTED VOTIVE CANDLE,203.27999999999997,840,0.24199999999999997
ORANGE FELT VASE + FLOWERS,1.25,1,1.25
ORANGE FLOWER MUG ,1.56,4,0.39
ORANGE PENDANT TRIPLE SHELL NECKLAC,14.850000000000001,3,4.95
ORANGE SCENTED SET/9 T-LIGHTS,471.45,573,0.8227748691099476
ORANGE TV TRAY TABLE ,908.15,461,1.9699566160520607
ORANGE VOTIVE CANDLE,257.03999999999996,1032,0.24906976744186043
ORANGE/WHT/FUSCHIA STONES NECKLACE,29.700000000000003,6,4.95
ORGANISER WOOD ANTIQUE WHITE ,1171.3,139,8.42661870503597
ORIENTAL RED CUSHION COVER ,60.45,13,4.65
ORIGAMI JASMINE INCENSE/CANDLE SET,422.54999999999995,455,0.9286813186813185
ORIGAMI LAVENDER INCENSE/CANDL SET ,341.79999999999995,362,0.9441988950276242
ORIGAMI OPIUM INCENSE/CANDLE SET ,40.05,35,1.1442857142857141
ORIGAMI ROSE INCENSE IN TUBE,257.88,532,0.48473684210526313
ORIGAMI ROSE INCENSE/CANDLE SET ,362.95,385,0.9427272727272727
ORIGAMI SANDLEWOOD INCENSE+FLOWER,62.150000000000006,80,0.7768750000000001
ORIGAMI SANDLEWOOD INCENSE/CAND SET,329.05,365,0.9015068493150685
ORIGAMI VANILLA INCENSE CONES,67.83,154,0.44045454545454543
ORIGAMI VANILLA INCENSE/CANDLE SET ,244.89999999999998,270,0.907037037037037
OVAL  MINI PORTRAIT FRAME,611.85,315,1.9423809523809525
OVEN MITT APPLES DESIGN,1847.76,1296,1.4257407407407408
OVERNIGHT BAG VINTAGE ROSE PAISLEY,1202.8500000000001,243,4.95
OWL DOORSTOP,2339.19,489,4.783619631901841
OYSTER TRINKET BOX,83.87,47,1.784468085106383
PACK 20 DOLLY PEGS,174.5,242,0.7210743801652892
PACK 20 ENGLISH ROSE PAPER NAPKINS,388.69,481,0.808087318087318
PACK 3 BOXES BIRD PANETTONE ,340.33,177,1.9227683615819209
PACK 3 BOXES BIRD PANNETONE ,3862.9999999999995,2088,1.8500957854406128
PACK 3 BOXES CHRISTMAS PANETTONE,95.67,39,2.453076923076923
PACK 3 BOXES CHRISTMAS PANNETONE,2867.1499999999996,1531,1.8727302416721094
PACK 3 FIRE ENGINE/CAR PATCHES,93.75,75,1.25
PACK 3 IRON ON DOG PATCHES,239.96,191,1.2563350785340315
PACK 4 FLOWER/BUTTERFLY PATCHES,1.25,1,1.25
PACK 6 HEART/ICE-CREAM PATCHES,337.42,268,1.2590298507462687
PACK OF 12 50'S CHRISTMAS TISSUES,1270.59,3413,0.37227951948432464
PACK OF 12 BLUE PAISLEY TISSUES ,712.7299999999999,2223,0.32061628430049477
PACK OF 12 CHRISTMAS FUN CARDS,138.65,47,2.95
PACK OF 12 CIRCUS PARADE TISSUES ,617.8399999999999,2022,0.3055588526211671
PACK OF 12 COLOURED PENCILS,3120.64,3898,0.800574653668548
PACK OF 12 DOILEY TISSUES,28.08,72,0.38999999999999996
PACK OF 12 DOLLY GIRL TISSUES,468.0,1200,0.39
PACK OF 12 HEARTS DESIGN TISSUES ,2542.17,8541,0.29764313312258517
PACK OF 12 LONDON TISSUES ,7261.7699999999995,25329,0.2866978562122468
PACK OF 12 PAISLEY PARK TISSUES ,629.4599999999999,1614,0.38999999999999996
PACK OF 12 PINK PAISLEY TISSUES ,999.5999999999999,3294,0.30346083788706735
PACK OF 12 PINK POLKADOT TISSUES,1129.79,3985,0.28351066499372646
PACK OF 12 RED APPLE TISSUES,428.01,1175,0.36426382978723404
PACK OF 12 RED RETROSPOT TISSUES ,2002.7299999999998,6521,0.30712007360834226
PACK OF 12 SKULL TISSUES,1504.9799999999998,5162,0.2915497869043006
PACK OF 12 SPACEBOY TISSUES,960.6099999999999,2955,0.3250795262267343
PACK OF 12 STICKY BUNNIES,497.25000000000006,765,0.65
PACK OF 12 SUKI TISSUES ,1995.05,6907,0.28884465035471263
PACK OF 12 TRADITIONAL CRAYONS,3754.47,9313,0.4031429185010201
PACK OF 12 VINTAGE CHRISTMAS TISSUE,995.4599999999999,2630,0.3785019011406844
PACK OF 12 VINTAGE DOILY TISSUES,783.6899999999999,2087,0.37551030186871104
PACK OF 12 VINTAGE LEAF TISSUES ,544.62,1474,0.36948439620081414
PACK OF 12 WOODLAND TISSUES ,1508.87,5281,0.28571672031812156
PACK OF 20 NAPKINS PANTRY DESIGN,4954.42,6088,0.8138009198423127
PACK OF 20 NAPKINS RED APPLES,3326.39,4229,0.7865665641995744
PACK OF 20 SKULL PAPER NAPKINS,1672.6899999999998,2065,0.8100193704600483
PACK OF 20 SPACEBOY NAPKINS,1150.3799999999999,1488,0.7731048387096774
